,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__hidden_layer_sizes,param_NN__learning_rate,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
21,4.538268423080444,1.303152978896242,0.019595623016357422,0.006603285029667589,200,adaptive,4,"{'NN__hidden_layer_sizes': 200, 'NN__learning_rate': 'adaptive', 'ica__n_components': 4}",0.5728752235390242,0.6322255889815607,0.6071081062606442,0.6022148734417125,0.5352913967746348,0.5899738554265959,0.03317219096710649,82,0.5819115562618217,0.6092605684054245,0.6375420951157846,0.5964780878010678,0.5607533574465754,0.5971891330061349,0.025828498913838076
22,3.447596025466919,1.2086869534405575,0.019469261169433594,0.003825137243958338,200,adaptive,5,"{'NN__hidden_layer_sizes': 200, 'NN__learning_rate': 'adaptive', 'ica__n_components': 5}",0.5460668746190258,0.5593414890974081,0.5823213760095004,0.5727232353635179,0.5781697705649433,0.5676901716429619,0.013330041694834323,84,0.5634755384108712,0.5591718983268292,0.5927106083841116,0.5680153910819463,0.5789600955784124,0.5724667063564342,0.012077970873756588
23,4.849224710464478,1.149784823489471,0.017064476013183595,0.006835896296502046,200,adaptive,6,"{'NN__hidden_layer_sizes': 200, 'NN__learning_rate': 'adaptive', 'ica__n_components': 6}",0.6431206252013664,0.6786900416662255,0.6527620329296159,0.6771840841807995,0.6709140886109677,0.664504841588176,0.014144132800933712,71,0.66117456931399,0.6576836816939563,0.6797139793838315,0.6709026137539337,0.6907746057849401,0.6720498899861304,0.01212707739903665
24,4.09291296005249,1.0837485454825653,0.012905120849609375,0.0009536080814248859,200,adaptive,7,"{'NN__hidden_layer_sizes': 200, 'NN__learning_rate': 'adaptive', 'ica__n_components': 7}",0.6794566088984418,0.6901792129829839,0.5740414525232085,0.6733346866495082,0.683061640800354,0.6600164645180371,0.04333173280746248,74,0.6946311705885261,0.6594351696416157,0.591200572689626,0.6629988787866267,0.6952203150556739,0.6606972213524137,0.03789467373240542
25,4.285522365570069,1.1056311732095108,0.01599750518798828,0.0031286722845608518,200,adaptive,8,"{'NN__hidden_layer_sizes': 200, 'NN__learning_rate': 'adaptive', 'ica__n_components': 8}",0.6824706581428048,0.7327761413423618,0.6618047354115199,0.6268418481797141,0.6884493160474706,0.6784966313495715,0.034655987534882624,67,0.6965183878038991,0.701433556874063,0.6853559929367297,0.6282228593200727,0.7040085120994745,0.6831078618068477,0.02817775037656224
26,4.402810525894165,1.0913026231354146,0.015126848220825195,0.0022209745756753396,200,adaptive,9,"{'NN__hidden_layer_sizes': 200, 'NN__learning_rate': 'adaptive', 'ica__n_components': 9}",0.687523492182515,0.7142568745001819,0.6791367261361865,0.7190653518918569,0.6309847730987714,0.6862321791821543,0.031476471261284764,63,0.7074321378642143,0.6863021293060485,0.7078572006499774,0.7091719717811823,0.6414156847328474,0.6904358248668541,0.025936398241172193
27,3.970928764343262,0.6940930751869374,0.015858840942382813,0.0028933800052535906,200,adaptive,10,"{'NN__hidden_layer_sizes': 200, 'NN__learning_rate': 'adaptive', 'ica__n_components': 10}",0.7213776904999121,0.7337345273569887,0.6989514822915674,0.6873641244049986,0.7090895826333785,0.7101299174374739,0.016298238769831056,56,0.723208968691532,0.7152695247773224,0.7222744141474947,0.6746164888401877,0.7231918046024808,0.7117122402118035,0.01878437502760695
28,3.041731357574463,0.8288358834200737,0.013492107391357422,0.0022592273376805094,200,adaptive,15,"{'NN__hidden_layer_sizes': 200, 'NN__learning_rate': 'adaptive', 'ica__n_components': 15}",0.7352326087620826,0.7303632613124221,0.6690327059781264,0.7185574368804742,0.6858842704135456,0.707860153475393,0.025933445115514275,57,0.742120182511186,0.7186138194046888,0.6964481004744619,0.7241676799066751,0.6885852310382646,0.7139870026670553,0.019335938158391765
29,3.097767162322998,0.9472128319514568,0.013551139831542968,0.0032295059916559224,200,adaptive,20,"{'NN__hidden_layer_sizes': 200, 'NN__learning_rate': 'adaptive', 'ica__n_components': 20}",0.7557659533446215,0.7513812966698499,0.7094861397062707,0.7475894410667728,0.7130538452956554,0.7354926447676702,0.01994807081019209,46,0.7676884231392209,0.750030861583841,0.7132680166693806,0.7631978348638435,0.7239268169128414,0.7436223906338255,0.02150694808773471
30,3.9230173110961912,1.0572974309239862,0.014327526092529297,0.003932761222108092,200,adaptive,25,"{'NN__hidden_layer_sizes': 200, 'NN__learning_rate': 'adaptive', 'ica__n_components': 25}",0.7629637955021648,0.7389325925271283,0.7733541736946502,0.7398063373044749,0.7762305287474107,0.7582512032654595,0.016034129824365147,36,0.787972363716772,0.7439676696981411,0.7876778067691884,0.754319958233761,0.7718474179872605,0.7691570432810246,0.017657387765703705
31,4.004431676864624,1.3984870778050424,0.010377025604248047,0.0005690098947684589,200,adaptive,30,"{'NN__hidden_layer_sizes': 200, 'NN__learning_rate': 'adaptive', 'ica__n_components': 30}",0.7711629869720904,0.76832947476541,0.7179743465031557,0.7675240190874656,0.7955628592401702,0.7640917260757993,0.02527130237881699,34,0.8049139600946428,0.7808972067681669,0.7320223203796594,0.7601990856738551,0.8069571801024055,0.7769979506037459,0.028273918701416153
