,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
25,0.0950545310974121,0.01641785627399058,0.0010792732238769532,0.00027708388951692444,0.1,"(50,)",42,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 42}",0.8670469504168495,0.8826028622540251,0.9033989266547408,0.870879120879121,0.8470695970695972,0.8742486427711599,0.018534926437239065,194,0.931306561085973,0.9461159583450605,0.9567830002814524,0.8992557150451889,0.8912812333864966,0.9249484936288344,0.025673042989452236
26,0.1394361972808838,0.04864331050242924,0.001458597183227539,0.000338734370729168,0.1,"(50,)",176,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 176}",0.932426502852128,0.7779516994633274,0.8568872987477639,0.9711538461538463,0.930860805860806,0.8936962582135766,0.06873200028831779,84,0.9703337104072399,0.8839572192513369,0.9514494793132564,0.9811270600744285,0.9739500265816056,0.9521634991255734,0.035486063906908456
27,0.11592798233032227,0.050727969835125605,0.0012538433074951172,0.000245978517487593,0.1,"(50,)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 55}",0.9135585783238263,0.8497316636851521,0.8917710196779965,0.9473443223443224,0.8493589743589746,0.8903681188369121,0.03765058678202898,103,0.9233031674208145,0.955488319729806,0.9461159583450605,0.9598617756512494,0.8899521531100478,0.9349442748513956,0.02579749033979107
28,0.11514058113098144,0.03354633530319098,0.0013593196868896484,5.6837629135550885e-05,0.1,"(50,)",190,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 190}",0.5,0.8705277280858676,0.955500894454383,0.9427655677655677,0.8214285714285717,0.8171033084927699,0.16706773301240366,303,0.47010746606334847,0.9834506051224318,0.9887841260906276,0.9829877724614566,0.9654439128123339,0.8781547765100397,0.2041754257647687
29,0.1105952262878418,0.028566089004367263,0.0013802051544189453,0.0004042515074890163,0.1,"(50,)",69,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 69}",0.911364633611233,0.8998211091234346,0.9150268336314848,0.8873626373626373,0.8493589743589746,0.8927286727641923,0.02363882482946744,91,0.943608597285068,0.9437236138474528,0.9420771179285109,0.9218500797448166,0.8724082934609252,0.9247335404533548,0.02743696833116524
30,0.12259807586669921,0.03275739825157229,0.0016025543212890626,0.00031509901647744696,0.1,"(50,)",203,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 203}",0.911364633611233,0.911449016100179,0.9322450805008944,0.8731684981684982,0.942765567765568,0.9142188738430012,0.02375086273622312,17,0.9799490950226245,0.9722347312130594,0.9799605966788628,0.9399255715045188,0.9912280701754387,0.9726596129189009,0.01745237238815425
31,0.11953773498535156,0.011904032570565558,0.0011514663696289063,8.818375837714912e-05,0.1,"(50,)",82,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 82}",0.911364633611233,0.870974955277281,0.9170393559928445,0.9496336996336998,0.9093406593406596,0.9115948399597681,0.024991989338180684,22,0.9553733031674211,0.9501547987616099,0.9437236138474527,0.9574694311536415,0.9526847421584264,0.9518811778177103,0.004766454972586973
32,0.13768625259399414,0.006560469994354542,0.001694631576538086,0.00022132654428959038,0.1,"(50,)",217,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 217}",0.9135585783238261,0.8340787119856887,0.8280411449016102,0.9162087912087913,0.9093406593406594,0.8801786039557574,0.04028033778025306,156,0.985576923076923,0.9816070925978048,0.9578806642274136,0.9481658692185008,0.9859117490696437,0.9718284596380572,0.01573175217759283
33,0.08616986274719238,0.013070067096853981,0.0011247158050537109,2.578829518128121e-05,0.1,"(50,)",96,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 96}",0.8997367266344888,0.6945438282647582,0.8781305903398927,0.9212454212454213,0.9404761904761906,0.8666257954138908,0.08863804136591703,213,0.9246323529411766,0.6906980016887136,0.9268224036025893,0.9306220095693781,0.9263689526847422,0.8798287440973199,0.09458557179172397
34,0.14023876190185547,0.034032482871181956,0.0017966270446777345,0.0004520130701743309,0.1,"(50,)",230,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 230}",0.9390083369899079,0.878577817531306,0.8128354203935599,0.9377289377289378,0.945054945054945,0.9025543099906719,0.051002231537933845,54,0.9893099547511311,0.9845482690683929,0.9008584294962003,0.9880382775119617,0.9875066454013822,0.9700523152458137,0.034632157488359135
35,0.13585243225097657,0.05697369579652971,0.001284027099609375,0.00024322671191219492,0.1,"(50,)",109,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 109}",0.8670469504168494,0.8861806797853309,0.9458855098389982,0.9377289377289378,0.8113553113553114,0.8896555161777389,0.04913030782366345,108,0.9419966063348417,0.9722347312130594,0.9385871094849423,0.9782030834662413,0.8187134502923977,0.9299469961582965,0.057809426373107695
36,0.09685478210449219,0.014676093869727057,0.001521730422973633,0.00016313132322241615,0.1,"(50,)",244,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 244}",0.8736287845546292,0.857334525939177,0.8123881932021467,0.913919413919414,0.7133699633699634,0.8342979390313747,0.06836022314530986,292,0.956702488687783,0.9727835631860399,0.9551365043625104,0.9675704412546517,0.8681552365762892,0.9440696468134548,0.038527491598360615
37,0.13273167610168457,0.019716932786540266,0.0014661788940429688,0.0003326724961134074,0.1,"(50,)",123,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 123}",0.8387450636243967,0.8320661896243291,0.8436940966010736,0.9043040293040293,0.887820512820513,0.8611317726984437,0.02902828324535252,230,0.9361142533936653,0.939135941457923,0.9389389248522375,0.965178096757044,0.9675704412546517,0.9493875315431044,0.013931321181003322
38,0.04467315673828125,0.011221384400718928,0.0007574558258056641,1.1716035501187216e-05,0.1,"(25,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 2}",0.7959631417288285,0.6402057245080497,0.790026833631485,0.8392857142857144,0.7380952380952381,0.7606716543312931,0.06826546141366266,357,0.8081730769230768,0.6776245426400225,0.8007317759639742,0.791866028708134,0.799043062200957,0.7754876972872329,0.049205486572194666
39,0.1164712905883789,0.028644837488336447,0.0014571189880371095,0.00021139491110326643,0.1,"(25,)",136,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 136}",0.733435717419921,0.8360912343470482,0.886180679785331,0.9496336996336996,0.8617216117216119,0.8529389451103117,0.07099442254995889,250,0.8281674208144798,0.9258795384182381,0.9578806642274134,0.9452418926103138,0.9306220095693781,0.9175583051279647,0.046093182044177346
40,0.0772179126739502,0.020121360564486646,0.0008638858795166016,1.986448888808145e-05,0.1,"(25,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 15}",0.8198771390960947,0.6580948121645793,0.4132379248658316,0.9162087912087914,0.8589743589743593,0.732810193013355,0.1815196660210859,361,0.8169117647058826,0.7101885730368703,0.43284548269068385,0.8732057416267942,0.881711855396066,0.7429726834912593,0.1666912556541067
41,0.12311377525329589,0.025830117902918486,0.0015746116638183593,0.0003542889688715306,0.1,"(25,)",149,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 149}",0.8670469504168494,0.7936046511627907,0.8007602862254026,0.6698717948717949,0.8305860805860807,0.7927093176897388,0.06640189431179604,336,0.9772907239819005,0.938390092879257,0.9541936391781594,0.8086124401913877,0.977405635300372,0.9311785063062153,0.06303558988205028
42,0.06480469703674316,0.023063654877513575,0.00093536376953125,9.239541601744091e-05,0.1,"(25,)",28,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 28}",0.4076349275998245,0.4550536672629693,0.9054114490161003,0.9162087912087912,0.8063186813186813,0.6968243069908802,0.22202571844509836,369,0.4499434389140272,0.4261609907120743,0.905840135097101,0.8678894205209996,0.8261562998405105,0.6951980570169425,0.21160020047107303
43,0.1394402027130127,0.04767188479769662,0.0013773441314697266,0.0002688102816497369,0.1,"(25,)",163,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 163}",0.8249232119350592,0.9382826475849732,0.8548747763864043,0.9592490842490843,0.887820512820513,0.8927576492565164,0.050165261009105025,90,0.9347850678733033,0.9669012102448635,0.9420771179285111,0.9758107389686336,0.970494417862839,0.95801371057563,0.016401431348352202
44,0.10161380767822266,0.02062855721540462,0.0010618209838867188,0.00028273277523614535,0.1,"(25,)",42,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 42}",0.8082492321193505,0.6200805008944541,0.9362701252236136,0.9304029304029304,0.9065934065934067,0.8399217119036493,0.11939508576335826,281,0.9121040723981901,0.7669715733183224,0.9365465803546298,0.9197235513024986,0.911217437533227,0.8893126429813736,0.061842501227257506
45,0.1087684154510498,0.054001589344414985,0.0014031887054443359,0.0002015410562558618,0.1,"(25,)",176,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 176}",0.9440544098288722,0.8472719141323791,0.8260286225402507,0.945054945054945,0.8470695970695971,0.8819672600995327,0.051768112454248415,145,0.9804864253393667,0.9100759921193358,0.9444694624261188,0.9811270600744285,0.9189261031366295,0.9470170086191759,0.029812497809966695
46,0.10999813079833984,0.012188824344849455,0.0013336658477783204,0.0006598824235158647,0.1,"(25,)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 55}",0.9207985958753838,0.8421288014311269,0.9362701252236136,0.9235347985347986,0.7921245421245422,0.8831572600384288,0.05618225680311885,134,0.9548359728506789,0.9472136222910218,0.9562341683084717,0.8934077618288144,0.8048910154173313,0.9113165081392637,0.05804696633552357
47,0.08397383689880371,0.008193693333664697,0.0013003826141357421,5.443705488328888e-05,0.1,"(25,)",190,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 190}",0.7566915313734094,0.7891323792486583,0.7430679785330948,0.9258241758241758,0.7898351648351649,0.8005767911879575,0.06490720101030004,324,0.8556843891402716,0.8841542358570224,0.9106248240923164,0.9657097288676235,0.853269537480064,0.8938885430874596,0.041575482105089226
48,0.0901865005493164,0.015763398650286583,0.0012189388275146485,0.00030293275891686664,0.1,"(25,)",69,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 69}",0.8060552874067574,0.8593470483005368,0.9054114490161003,0.8713369963369965,0.7802197802197802,0.8444719447942326,0.04526998385097322,265,0.8399038461538463,0.9562341683084717,0.895918941739375,0.8195108984582669,0.7923976608187135,0.8607931030957348,0.058585560454679136
49,0.10426311492919922,0.03286210202107555,0.0013510227203369141,5.309290015021266e-05,0.1,"(25,)",203,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 203}",0.8330408073716543,0.7227191413237924,0.8421288014311271,0.9519230769230769,0.5631868131868131,0.7828118180162993,0.13106100691721204,350,0.9300056561085973,0.8697157331832255,0.9552913031241205,0.9731525784157363,0.6315789473684211,0.8719488436400201,0.12517302327207366
50,0.10267820358276367,0.04561376789130379,0.0011488437652587891,0.00018909624272887962,0.1,"(25,)",82,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 82}",0.8635366388767003,0.6766547406082287,0.761180679785331,0.7861721611721612,0.9281135531135531,0.803031095806769,0.08632787132008576,322,0.8268947963800906,0.7884182381086405,0.8252462707571065,0.770334928229665,0.9407230196703882,0.8303234506291781,0.05929632016570062
51,0.08448452949523926,0.016312864853530697,0.0014383792877197266,0.00025618774707198214,0.1,"(25,)",217,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 217}",0.8714348398420361,0.7663237924865832,0.6059928443649372,0.9093406593406594,0.8951465201465203,0.8093873839610227,0.11350113093761936,316,0.9310520361990952,0.8390937236138473,0.7445398254995776,0.9404572036150983,0.980595427963849,0.8871476433782937,0.0850272453868876
52,0.09212541580200195,0.04830686464936762,0.0012341976165771485,0.0002498081835821303,0.1,"(25,)",96,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 96}",0.7944273804300132,0.8088103756708406,0.5230322003577815,0.9354395604395604,0.9116300366300368,0.7941236611150686,0.14652969489144935,335,0.7182692307692307,0.7850548831972981,0.5068111455108358,0.9292929292929292,0.9175970228601807,0.7714050423260949,0.1544799940968604
53,0.11775989532470703,0.01571837899299751,0.0013935565948486328,4.3896738913941645e-05,0.1,"(25,)",230,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 230}",0.8641948222904783,0.7739266547406084,0.8649373881932022,0.9473443223443224,0.9093406593406594,0.8716944626518696,0.05789871153039828,199,0.9631221719457015,0.9435265972417675,0.9698423867154516,0.9747474747474746,0.9792663476874003,0.966100995667559,0.012494502441564359
54,0.11782422065734863,0.022552104087640787,0.0013252735137939454,0.0002563828223522996,0.1,"(25,)",109,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 109}",0.8808688021061869,0.6721824686940963,0.849284436493739,0.908882783882784,0.8901098901098902,0.8401014184606532,0.08624903458145955,280,0.9414592760180998,0.8510554461018858,0.8665071770334928,0.9298245614035087,0.9327485380116959,0.9043189997137366,0.0376959216008179
55,0.1410442352294922,0.030632709965315762,0.0015136241912841798,0.0002835290984464764,0.1,"(25,)",244,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 244}",0.8946906537955243,0.8765652951699463,0.8629248658318427,0.9615384615384616,0.9093406593406596,0.9008533869666197,0.0340418870972429,60,0.9462952488687782,0.9834506051224318,0.9690965381367858,0.9904306220095694,0.9821903242955875,0.9742926676866306,0.015604676161210864
56,0.11507463455200195,0.035803397620184335,0.001245403289794922,0.00012104157877886686,0.1,"(25,)",123,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 123}",0.8764809126810004,0.7936046511627907,0.6809033989266545,0.9496336996336996,0.8997252747252747,0.8397894007713437,0.09415392018148493,282,0.9272907239819005,0.9479594708696875,0.6919926822403603,0.9768740031897926,0.9048378522062733,0.8897909464976028,0.10170922476986673
57,0.06906399726867676,0.007772425119981313,0.0010132312774658204,0.00024228149031859053,0.1,"(25, 25)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 2}",0.8170250109697236,0.8416815742397137,0.7779516994633275,0.48809523809523825,0.4739010989010989,0.6808591091403758,0.16337420325391233,376,0.745135746606335,0.8335631860399662,0.8183084717140443,0.4691653375863903,0.4824561403508772,0.6697257764595226,0.16118348795947998
58,0.14192214012145996,0.06262550411336104,0.001321887969970703,0.00015080849429934337,0.1,"(25, 25)",136,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 136}",0.9041246160596752,0.7207066189624329,0.8573345259391772,0.9184981684981685,0.8113553113553116,0.8424390274548712,0.07158195663579942,267,0.9780825791855204,0.8331691528285955,0.9255277230509429,0.9787347155768207,0.905103668261563,0.9241235677806884,0.05390804430586573
59,0.10686283111572266,0.01723146318482165,0.0013124942779541016,0.00031000800575414213,0.1,"(25, 25)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 15}",0.8692408951294427,0.8841681574239713,0.849284436493739,0.870879120879121,0.8640109890109892,0.8675206596714755,0.011290526020038416,212,0.8901583710407242,0.8729383619476498,0.8528989586265128,0.8670919723551302,0.9109516214779374,0.8788078570895909,0.020025182665388764
60,0.12196235656738282,0.005842511081755831,0.0014410018920898438,0.000211259634232219,0.1,"(25, 25)",149,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 149}",0.8786748573935936,0.8188729874776387,0.8280411449016102,0.9043040293040293,0.8470695970695972,0.8553560121623092,0.0318619579437307,244,0.9537613122171947,0.9604700253307065,0.9658035462989023,0.9611908559276979,0.950026581605529,0.958250464276006,0.005628607905519506
61,0.10790882110595704,0.05464201440100629,0.0010826587677001953,0.00029569475356514214,0.1,"(25, 25)",28,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 28}",0.8554190434401052,0.8088103756708408,0.8199910554561718,0.7161172161172161,0.7518315018315019,0.790809163743662,0.049887131390548345,340,0.9358597285067873,0.8681536729524346,0.8758795384182382,0.7759170653907497,0.8094098883572569,0.8530439787250932,0.05560702952102181
62,0.13453569412231445,0.022914293710111538,0.0015066146850585937,0.0002911975227944376,0.1,"(25, 25)",163,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 163}",0.9135585783238263,0.8360912343470482,0.9013864042933811,0.896978021978022,0.8255494505494507,0.8748514379905284,0.03639766105009401,193,0.9845022624434391,0.9433717984801575,0.9551365043625106,0.9710260499734185,0.9465709728867623,0.9601215176292577,0.015507096794699055
63,0.08612966537475586,0.018058813271049662,0.0009591102600097657,2.2451587828862327e-05,0.1,"(25, 25)",42,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 42}",0.8997367266344888,0.8264758497316638,0.8320661896243292,0.8923992673992674,0.7417582417582419,0.8387068045496543,0.056822814373291786,283,0.9460124434389142,0.935645933014354,0.8622713200112581,0.9138755980861243,0.7732589048378523,0.8862128398777005,0.06342970800710752
64,0.15938925743103027,0.048199915332579585,0.001658487319946289,0.0003868362245959301,0.1,"(25, 25)",176,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 176}",0.7784115840280825,0.893783542039356,0.8705277280858675,0.980769230769231,0.8617216117216119,0.8766481475163109,0.0649230217450772,186,0.9002828054298643,0.9658035462989023,0.9922741345341963,0.9864433811802232,0.9593301435406699,0.9608268021967712,0.03267331432058314
65,0.12560153007507324,0.037065241743264414,0.00126800537109375,0.0003298889798878366,0.1,"(25, 25)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 55}",0.8903027643703378,0.8188729874776387,0.9306797853309483,0.8946886446886446,0.8663003663003663,0.8801889152517621,0.036947524275315544,154,0.9216911764705885,0.9045454545454545,0.9036448072051786,0.9202551834130781,0.9359383306751727,0.9172149904618945,0.012037520484433921
66,0.11328496932983398,0.008566542107631959,0.0013875007629394532,6.595204358963834e-05,0.1,"(25, 25)",190,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 190}",0.8903027643703378,0.8765652951699463,0.8472719141323795,0.832875457875458,0.8186813186813187,0.8533332009696422,0.026710830264211713,249,0.9655260180995475,0.9781170841542358,0.9562341683084717,0.9617224880382774,0.9734183944710261,0.9670036306143117,0.007883059925315274
67,0.13178653717041017,0.060673293826203664,0.0011603832244873047,0.0002395359558598439,0.1,"(25, 25)",69,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 69}",0.8997367266344888,0.8709749552772809,0.9170393559928445,0.8823260073260074,0.4885531135531134,0.8124445626375741,0.1618487929744465,307,0.9583144796380092,0.9632141851956093,0.9183506895581198,0.8989898989898989,0.5066454013822436,0.8491029309527761,0.17292175220165482
68,0.16983885765075685,0.03794744020593235,0.001985502243041992,0.0005127287281519946,0.1,"(25, 25)",203,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 203}",0.9462483545414656,0.8957960644007155,0.8452593917710197,0.9020146520146519,0.8901098901098902,0.8959911758059125,0.03227138519881455,79,0.9804864253393667,0.9781170841542357,0.9604700253307065,0.9859117490696437,0.9718234981392876,0.9753617564066481,0.008711364231399923
69,0.0991485595703125,0.025198942546438067,0.001047229766845703,6.267563279469562e-05,0.1,"(25, 25)",82,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 82}",0.8437911364633611,0.6929785330948119,0.8007602862254026,0.9235347985347986,0.811813186813187,0.8144131805034044,0.07436667667416635,306,0.9043269230769232,0.6659442724458203,0.8527019420208275,0.9593301435406697,0.8253588516746413,0.8415324265517764,0.09903231127677342
70,0.14181909561157227,0.05626092483621839,0.0016045093536376954,0.0002752639461922413,0.1,"(25, 25)",217,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 217}",0.8321632294866169,0.8689624329159211,0.9575134168157425,0.5590659340659342,0.9093406593406594,0.8258082184292049,0.1391112970082952,295,0.9591063348416291,0.9744300591049818,0.9509006473402757,0.5380116959064328,0.9787347155768208,0.8802366905540282,0.1714094595713168
71,0.09567694664001465,0.0246973397001727,0.0013227462768554688,0.0002767425825536869,0.1,"(25, 25)",96,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 96}",0.7784115840280824,0.6560822898032197,0.9246422182468695,0.7637362637362637,0.7802197802197802,0.780650228825575,0.08557601273245782,351,0.7899321266968325,0.7250492541514213,0.9431747818744722,0.7636895268474218,0.8216374269005848,0.8086966232941466,0.07433231727956606
72,0.14215531349182128,0.02762804925302719,0.001506662368774414,5.749193008563243e-05,0.1,"(25, 25)",230,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 230}",0.6652040368582712,0.9266547406082288,0.8801431127012523,0.8923992673992674,0.9546703296703297,0.8631433032222297,0.10311441145005107,226,0.7904977375565612,0.9858429496200395,0.9487053194483535,0.9518872939925571,0.9859117490696439,0.932569009937431,0.07280299923330034
73,0.10243425369262696,0.0500049404274097,0.0014865398406982422,0.00035746316295939986,0.1,"(25, 25)",109,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 109}",0.5923650724001756,0.7046064400715563,0.4923971377459749,0.8873626373626375,0.576007326007326,0.6500826232064534,0.13604212669318372,377,0.5457579185520363,0.8723895299746693,0.510273008725021,0.9500265816055289,0.5473152578415738,0.6851524593397659,0.18667017738867042
74,0.1605518341064453,0.0414190521720181,0.0015437602996826172,0.0002633549651994133,0.1,"(25, 25)",244,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 244}",0.8802106186924089,0.8805903398926654,0.8917710196779965,0.9592490842490843,0.9569597069597071,0.9134982593403176,0.03641101378560457,18,0.9690045248868779,0.9643118491415705,0.9466647903180412,0.9851143009037746,0.9875066454013822,0.9705204221303292,0.014909383426828748
75,0.08304595947265625,0.02906358892519363,0.001275634765625,0.00011654378144471083,0.1,"(25, 25)",123,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 123}",0.7268538832821413,0.5775939177101964,0.8609123434704832,0.5952380952380953,0.7472527472527475,0.7017514911421715,0.10466480613582624,365,0.8238687782805431,0.5535885167464114,0.9490571348156488,0.575491759702286,0.8726741095162149,0.7549360598122208,0.16064747101937335
76,0.11732540130615235,0.030441606692363073,0.0013433933258056641,0.00027865865795643547,0.1,"(100, 25, 100)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 2}",0.7900394910048266,0.8240161001788907,0.7365831842576029,0.8663003663003666,0.7738095238095241,0.7980401958402108,0.04410946985805329,327,0.8201074660633485,0.8290177314945116,0.7880382775119616,0.7745879851143009,0.7796384901648061,0.7982779900697856,0.022067880413750806
77,0.1808525562286377,0.03655861083692302,0.0019557952880859377,0.0004122681069193343,0.1,"(100, 25, 100)",136,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 136}",0.7806055287406757,0.8360912343470482,0.9362701252236136,0.9569597069597071,0.887820512820513,0.8791599168305031,0.06486801942347961,176,0.8623303167420815,0.9669012102448635,0.9781170841542358,0.970494417862839,0.9444444444444445,0.9444574946896929,0.04256637928486475
78,0.14180803298950195,0.03472145878716201,0.0012741565704345703,0.00013383464214657126,0.1,"(100, 25, 100)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 15}",0.8016673979815708,0.893783542039356,0.9246422182468695,0.9235347985347986,0.8997252747252749,0.888390220084112,0.04541870804782013,114,0.7861425339366516,0.922037714607374,0.9314100759921192,0.8915470494417863,0.9191919191919194,0.89006585863397,0.053632308600918444
79,0.1936849594116211,0.05928783198608608,0.001776885986328125,0.00026247676250538065,0.1,"(100, 25, 100)",149,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 149}",0.9041246160596753,0.8669499105545616,0.955500894454383,0.7971611721611722,0.8731684981684983,0.8796197861362185,0.05161851252342365,171,0.9839649321266969,0.9770194202082747,0.9858429496200394,0.8777246145667198,0.9696969696969696,0.9588497772437401,0.040959716524118145
80,0.1610562324523926,0.037505039142162806,0.001420307159423828,0.00027075729206839155,0.1,"(100, 25, 100)",28,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 28}",0.8598069328652919,0.8537567084078712,0.8801431127012523,0.9354395604395604,0.8736263736263739,0.8804095914823472,0.02894876364445765,152,0.866091628959276,0.9485083028426681,0.8786236982831408,0.943912812333865,0.893939393939394,0.9062151672716687,0.033857654550244885
81,0.25777859687805177,0.09405351756248981,0.0018504142761230468,0.00036250675549128256,0.1,"(100, 25, 100)",163,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 163}",0.782799473453269,0.9074239713774597,0.9651162790697676,0.9569597069597071,0.9546703296703297,0.9129394444878141,0.0686405841751101,19,0.880514705882353,0.988235294117647,0.9762735716296087,0.9893673577884105,0.9898989898989901,0.9648579838634019,0.04246966967808895
82,0.15657515525817872,0.052607454159144515,0.0013001918792724609,3.779986532920186e-05,0.1,"(100, 25, 100)",42,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 42}",0.911364633611233,0.8533094812164579,0.8588998211091237,0.9569597069597071,0.8447802197802199,0.8850515646859951,0.042735055588067436,128,0.9917138009049775,0.9385871094849423,0.9027019420208275,0.9638490164805954,0.8644338118022329,0.9322571361387151,0.04482571421544784
83,0.25060582160949707,0.02533477765758695,0.0020303726196289062,0.0003146661377446658,0.1,"(100, 25, 100)",176,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 176}",0.901930671347082,0.9326923076923077,0.9342576028622541,0.9569597069597071,0.9212454212454213,0.9293182869267623,0.017986962864442995,7,0.9893099547511314,0.9799605966788629,0.9911764705882352,0.9893673577884105,0.9811270600744285,0.9861882879762138,0.004671903699012358
84,0.17922415733337402,0.038417348557718195,0.0017583370208740234,0.0004211152206481052,0.1,"(100, 25, 100)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 55}",0.8786748573935936,0.8922182468694096,0.9130143112701253,0.9569597069597069,0.8356227106227109,0.89525870587719,0.03976184701031394,80,0.9032522624434391,0.9922741345341966,0.965606529693217,0.9404572036150983,0.9253056884635833,0.9453791637499069,0.031016545691576053
