,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__hidden_layer_sizes,param_NN__learning_rate,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
21,4.143567276000977,1.208304464725069,0.040779924392700194,0.022032072758518945,200,adaptive,262,"{'NN__hidden_layer_sizes': 200, 'NN__learning_rate': 'adaptive', 'pca__n_components': 262}",0.8251804873841189,0.8500543703126865,0.838243555612192,0.8412982297659667,0.8600838824007484,0.8429421101600604,0.011705852570614697,4,0.9740809107273117,0.9776338804409748,0.935383433232527,0.9609750881813798,0.9824829225551007,0.9661112470274589,0.016940466629709893
22,4.886240673065186,2.6619790270823476,0.030498170852661134,0.0034089880111162984,200,adaptive,393,"{'NN__hidden_layer_sizes': 200, 'NN__learning_rate': 'adaptive', 'pca__n_components': 393}",0.823308671446219,0.835771995472441,0.8329949102225422,0.8131774734447647,0.8601240705456326,0.8330520495576731,0.015664751907785504,46,0.9839928769019837,0.9732801187917369,0.958253702956281,0.9194000792785267,0.9751771028716281,0.9620207761600312,0.02286197534441164
23,4.886110496520996,0.4610604736972099,0.06778526306152344,0.03889689066034741,200,adaptive,523,"{'NN__hidden_layer_sizes': 200, 'NN__learning_rate': 'adaptive', 'pca__n_components': 523}",0.8139680956250921,0.8429703510038704,0.8166271611561826,0.8200093798440912,0.847962425233636,0.8282831850967594,0.014225126314961218,74,0.9706134260050481,0.9794019555038391,0.9826501786092018,0.9813760351334595,0.975879112167316,0.977984141483773,0.004336949081407755
24,4.735940837860108,0.14888204203756353,0.06897778511047363,0.01575794208355239,200,adaptive,653,"{'NN__hidden_layer_sizes': 200, 'NN__learning_rate': 'adaptive', 'pca__n_components': 653}",0.8101573352772873,0.8338932033188255,0.819675266534167,0.8232528981449043,0.8542533614783467,0.828209915121625,0.015051550603836459,75,0.951120028442688,0.9683566595674857,0.968188526863152,0.9702121186076964,0.9799074602050498,0.9675569587372144,0.009282196266698753
25,5.09575080871582,0.4324691786121523,0.08923487663269043,0.02319693985325439,200,adaptive,784,"{'NN__hidden_layer_sizes': 200, 'NN__learning_rate': 'adaptive', 'pca__n_components': 784}",0.8214663132906842,0.8341456911222187,0.8188115830941528,0.8282046847129552,0.8409273568074386,0.8286950765118001,0.008114216258768953,68,0.9509497070098076,0.9793287232400529,0.9431508346154571,0.9763410275375284,0.9738366823889001,0.9647213949583493,0.014740602621361834
26,2.1507232189178467,0.2678490925497899,0.014819717407226563,0.004497663710335,200,adaptive,45,"{'NN__hidden_layer_sizes': 200, 'NN__learning_rate': 'adaptive', 'pca__n_components': 45}",0.8009235680751667,0.8308987430178931,0.8206484503242483,0.840504024146247,0.8498572374107062,0.8285164208367827,0.016910453373044972,70,0.8757877977018665,0.8957280853656182,0.8992115233180981,0.8927029403035516,0.8883433188016586,0.8903547330981587,0.00811259661244905
27,3.0772311687469482,1.2648500090740693,0.027516603469848633,0.010583411474753102,200,adaptive,175,"{'NN__hidden_layer_sizes': 200, 'NN__learning_rate': 'adaptive', 'pca__n_components': 175}",0.8220882283665961,0.8399300201201031,0.8305645876690104,0.8213304374551359,0.8477198717649908,0.8323096557690413,0.010227294833768389,54,0.977812095837678,0.9495418815357213,0.9256365402045914,0.9156179378053,0.9847654628197012,0.9506747836405983,0.027407253279503014
28,5.113471603393554,2.0018631361519312,0.0442659854888916,0.014749451990188527,200,adaptive,306,"{'NN__hidden_layer_sizes': 200, 'NN__learning_rate': 'adaptive', 'pca__n_components': 306}",0.8161291575088634,0.8313993047569459,0.8368768699852446,0.8249293019251907,0.8363893818200123,0.829127788701531,0.007812126618406912,67,0.9826909236470566,0.9694277778820886,0.9712188433024621,0.9524249190463817,0.9045953912841287,0.9560715710324235,0.027493683654403068
29,6.062938928604126,1.7993134141708027,0.059249067306518556,0.03408795098978897,200,adaptive,436,"{'NN__hidden_layer_sizes': 200, 'NN__learning_rate': 'adaptive', 'pca__n_components': 436}",0.8184563577656295,0.8369170185154877,0.812748448276837,0.8309332236221558,0.8622527373705113,0.8322244798469849,0.017271747599337438,55,0.9315435652477816,0.9859255270201932,0.9612994081608072,0.9854115201757139,0.9865104373309177,0.9701380915870829,0.021532460294296358
30,6.580348634719849,1.3804654299289494,0.04933099746704102,0.008494759410285787,200,adaptive,566,"{'NN__hidden_layer_sizes': 200, 'NN__learning_rate': 'adaptive', 'pca__n_components': 566}",0.8224149041357305,0.8304618171227417,0.8105524693237081,0.821130633169888,0.8508889971041214,0.8270686864330838,0.013463717681078713,80,0.9796877585432779,0.9523564173625945,0.9471355089765381,0.963366679532996,0.9699993217292844,0.9625091372289383,0.01175899178706583
