,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__hidden_layer_sizes,param_NN__learning_rate,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
39,7.230271291732788,0.40215966014148774,0.019798994064331055,0.004527546750497502,400,adaptive,3,"{'NN__hidden_layer_sizes': 400, 'NN__learning_rate': 'adaptive', 'filter__n': 3}",0.35193566832006734,0.33301828705505754,0.35273442729399246,0.3477855031587974,0.3658652083526326,0.3502542810379313,0.0105372104707253,87,0.36136457844292946,0.3301146310148205,0.36980917803916996,0.3520902574550994,0.37142327488504595,0.35696038396741303,0.015086923050174967
40,7.38700680732727,1.3004053404294942,0.0184478759765625,0.0038418867932066927,400,adaptive,4,"{'NN__hidden_layer_sizes': 400, 'NN__learning_rate': 'adaptive', 'filter__n': 4}",0.44227985757557986,0.3418355634255517,0.4631777189024192,0.39724922315025935,0.4474848459994124,0.4183990738557477,0.04412530728647581,79,0.4697107992058505,0.37052644964272674,0.4821279512313023,0.3989616941630167,0.451898838489225,0.4346451465464242,0.04281687211709426
41,7.001476001739502,0.6047895554761841,0.019803237915039063,0.004720817403750008,400,adaptive,5,"{'NN__hidden_layer_sizes': 400, 'NN__learning_rate': 'adaptive', 'filter__n': 5}",0.4502097499506476,0.3692449145022385,0.45200011626093783,0.4144150638953052,0.46350984505955545,0.429863167353375,0.03449665842962971,76,0.4790981363684761,0.3991495610204663,0.47779047446925843,0.41403959567416276,0.47248765721360614,0.44851308494919395,0.03461956088730472
42,6.509536647796631,1.0457050117654454,0.016129207611083985,0.00040002134362939265,400,adaptive,6,"{'NN__hidden_layer_sizes': 400, 'NN__learning_rate': 'adaptive', 'filter__n': 6}",0.47203220497526827,0.4580842476937529,0.4490374950534299,0.4901684355534703,0.459409136272416,0.46574635939055997,0.014232951316849604,73,0.5066754767713922,0.45628595952886686,0.4680862854848652,0.47583636866772355,0.445928084322776,0.4705624349551248,0.02073049186054921
43,6.520343780517578,0.4162874283301832,0.020041275024414062,0.004156826479577616,400,adaptive,7,"{'NN__hidden_layer_sizes': 400, 'NN__learning_rate': 'adaptive', 'filter__n': 7}",0.4920388785314153,0.4719155707028841,0.5303609105411214,0.557368642608341,0.47382446276227363,0.5050857899326957,0.033503755299089596,67,0.5021266397432554,0.4714166393053964,0.5672433722950382,0.5526441978047755,0.49497169195089896,0.5176805082198729,0.03626815631538093
44,6.401310205459595,0.40102286075606075,0.017474603652954102,0.00325473017567646,400,adaptive,8,"{'NN__hidden_layer_sizes': 400, 'NN__learning_rate': 'adaptive', 'filter__n': 8}",0.47499782298914245,0.5566043555371917,0.5608238669913272,0.5626863467253351,0.4792647732926684,0.526852813042615,0.04069287135849958,63,0.4985586548564561,0.5483670864052238,0.5891252239472253,0.5314897280148985,0.5057910626446923,0.5346663511736992,0.03256107469145366
45,6.643477964401245,0.5958501253945865,0.018699836730957032,0.0038733204857408494,400,adaptive,9,"{'NN__hidden_layer_sizes': 400, 'NN__learning_rate': 'adaptive', 'filter__n': 9}",0.46502227419495623,0.5489985337546965,0.5653674976937533,0.632915986775917,0.4902060009325489,0.5404301104923025,0.059091566449260904,57,0.4829747765630396,0.547061917464706,0.5994182966775597,0.6471347638103107,0.5166551767986628,0.5586489862628558,0.05850845359468649
46,6.90051965713501,1.0419962386184505,0.01676945686340332,0.002550538185807157,400,adaptive,10,"{'NN__hidden_layer_sizes': 400, 'NN__learning_rate': 'adaptive', 'filter__n': 10}",0.490838337134876,0.5622335972337827,0.5575254150121245,0.6340258658760721,0.4952662269600891,0.5479304004114124,0.05240703153868106,55,0.509310315297614,0.5659486872658753,0.6000298881519651,0.6694856180508121,0.5020233493578155,0.5693595716248164,0.061834630484102066
47,9.126490211486816,1.8862862402635612,0.01801605224609375,0.0046291277479270825,400,adaptive,15,"{'NN__hidden_layer_sizes': 400, 'NN__learning_rate': 'adaptive', 'filter__n': 15}",0.6148276966323524,0.6613384518639293,0.6101763439496336,0.6528059060568647,0.6303076703325369,0.6338725677347332,0.020256404383328343,47,0.6684410526444705,0.6753865742307931,0.6659622432354985,0.7123610270381007,0.6618284065495809,0.6767958607396888,0.018319726601485356
48,8.732990026473999,0.9738776131868802,0.021117210388183594,0.0059090826021207,400,adaptive,20,"{'NN__hidden_layer_sizes': 400, 'NN__learning_rate': 'adaptive', 'filter__n': 20}",0.6332486416002863,0.6451266146298167,0.6742654272173236,0.6693942796377973,0.6754899060100217,0.6594581619087053,0.01714522911687535,44,0.6839596248941374,0.6517562239287433,0.7260738463301506,0.7000413623377117,0.7167963663809925,0.695725484774347,0.026288260718330028
