,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
85,0.27917137145996096,0.10169376867692682,0.0017357826232910155,0.0003438787660155928,0.1,"(100, 25, 100)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 15}",0.6586222027204914,0.7106440071556349,0.7041592128801429,0.7944139194139196,0.7655677655677657,0.7263129024321613,0.047967565625015904,146,0.7346153846153847,0.8701519842386713,0.7339150014072614,0.9213184476342371,0.861244019138756,0.8242489674068623,0.07627923619933968
86,0.21350398063659667,0.06760883970881952,0.001994419097900391,0.00043732556311527036,0.1,"(100, 25, 100)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 20}",0.7711715664765247,0.693425760286225,0.7274150268336316,0.7609890109890111,0.7060439560439561,0.7318849030785478,0.030223327857090133,135,0.8086538461538463,0.768266253869969,0.8056431184914156,0.8391812865497075,0.8346624136097822,0.8112813837349442,0.02535378678256345
87,0.20755925178527831,0.0993135368766147,0.0017369747161865234,0.0003409381546338115,0.1,"(100, 25, 100)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 25}",0.6818780166739797,0.503354203935599,0.7643112701252236,0.641941391941392,0.7706043956043958,0.6722949655396292,0.09764814787653948,256,0.8260180995475116,0.6143822122150295,0.8241908246552209,0.7121212121212122,0.7745879851143009,0.7502600667306549,0.07964200863256994
88,0.249464750289917,0.11276679891459222,0.002019786834716797,0.00034129083214827613,0.1,"(100, 25, 100)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 30}",0.6862659060991664,0.7719141323792486,0.7274150268336316,0.8493589743589743,0.7586996336996338,0.7583867220849215,0.05407052394977949,65,0.8081165158371041,0.7903884041654938,0.8527019420208275,0.8779904306220097,0.831738437001595,0.8321871459294059,0.031130464606532442
89,0.23383088111877443,0.047616935885641885,0.002044677734375,0.0002272406488075118,0.1,"(100, 25, 100)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 35}",0.8481790258885477,0.7936046511627907,0.7895796064400716,0.8566849816849819,0.7467948717948719,0.8070776311913054,0.04060272408668848,5,0.9021776018099549,0.9201942020827469,0.8837602026456514,0.8950026581605529,0.8971291866028709,0.8996527702603554,0.01190706444152214
90,0.165598726272583,0.04722925429246686,0.002025747299194336,0.00031118787505220126,0.1,"(100, 25, 100)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 40}",0.7871873628784553,0.7587209302325582,0.8184257602862256,0.7706043956043958,0.7728937728937731,0.7816197263173924,0.02054364844791428,17,0.8254807692307693,0.8477202364199268,0.8243456234168308,0.8256246677299308,0.8519404572036151,0.8350223508002145,0.01217217611639799
91,0.32028942108154296,0.08017026356361584,0.002205038070678711,0.00018041218163449826,0.1,"(100, 25, 100)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 45}",0.843791136463361,0.6793381037567082,0.7875670840787121,0.9162087912087913,0.7706043956043959,0.7994100875638969,0.07865423221867057,9,0.9644513574660634,0.8699971854770617,0.913017168589924,0.9787347155768208,0.9797979797979798,0.94119968138157,0.04313559394213061
92,0.24895405769348145,0.05019945597237303,0.002591657638549805,0.0008580537846701202,0.1,"(100, 25, 100)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 50}",0.752303641948223,0.7895796064400716,0.7546958855098392,0.8301282051282053,0.6538461538461537,0.7561622597170057,0.05820883585341047,73,0.9222285067873304,0.9407824373768646,0.9023501266535322,0.9226475279106858,0.8553960659223818,0.908680932930159,0.029286397117624863
93,0.2173006534576416,0.02428818160741995,0.0020265579223632812,0.00024862058050954155,0.1,"(100, 25, 100)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 55}",0.7683194383501535,0.8128354203935598,0.6813506261180677,0.8351648351648352,0.6868131868131867,0.756903532839986,0.06313727529310127,69,0.9126131221719458,0.8602307908809457,0.8205037996059668,0.8689526847421586,0.9090909090909091,0.8742782612983853,0.03405544868480229
94,0.2631393909454346,0.15662848774447274,0.002362823486328125,0.0005687189949548348,0.1,"(100, 25, 100)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 60}",0.8576129881526985,0.8108228980322003,0.6621198568872985,0.7847985347985349,0.758699633699634,0.7749983890692813,0.06530659014386687,34,0.9858314479638011,0.8780748663101605,0.7905009850830284,0.8168527379053696,0.9024455077086656,0.874741108994205,0.0686544580376837
95,0.09228639602661133,0.04198548028155158,0.001768779754638672,0.0004225700225925396,0.01,"(50, 50)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 2}",0.7378236068451075,0.7278622540250447,0.7350178890876566,0.7490842490842491,0.6057692307692307,0.7113099302933841,0.052932754386818805,197,0.7562782805429865,0.750070363073459,0.7107374050098508,0.7107921318447634,0.6581605528973951,0.717207746673691,0.035145567860558155
96,0.1256270408630371,0.03962593735568567,0.0018437862396240234,0.00014530321279785,0.01,"(50, 50)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 3}",0.7240017551557699,0.7470930232558138,0.7602862254025046,0.7944139194139194,0.7445054945054949,0.753931692037804,0.02327039409932614,74,0.7615950226244346,0.7574444131719673,0.7583450605122432,0.7527910685805422,0.7591706539074962,0.7578692437593367,0.0028903232442817773
97,0.0967130184173584,0.012264510492750747,0.0015384197235107423,0.00012524031512188438,0.01,"(50, 50)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 4}",0.6985519964896886,0.8148479427549193,0.6677101967799639,0.7486263736263736,0.646062271062271,0.7151998892817649,0.060562275939384146,182,0.7225961538461539,0.7154798761609907,0.7574021953278919,0.7445507708665604,0.730728335991494,0.7341514664386182,0.015116965840609077
98,0.13236265182495116,0.06404674622858278,0.0014377117156982421,0.00027381907867233906,0.01,"(50, 50)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 5}",0.801009214567793,0.7186940966010732,0.779964221824687,0.7870879120879121,0.7156593406593407,0.7606068915763653,0.03602070476752436,49,0.8126979638009049,0.8296791443850268,0.7862651280607935,0.8253588516746411,0.6706539074960128,0.7849309990834759,0.05910811393454908
99,0.09049482345581054,0.013354160448491937,0.0016092300415039063,0.0002517518936481585,0.01,"(50, 50)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 6}",0.7073277753400614,0.5927996422182465,0.7390429338103758,0.7586996336996338,0.6625457875457874,0.6920370901950096,0.059310393537132494,227,0.7301187782805431,0.7261469180973824,0.7611314382212214,0.73471557682084,0.7006911217437535,0.730560766632748,0.01930648340563677
100,0.14038491249084473,0.06623844862329402,0.0019013404846191407,0.00018377271908552267,0.01,"(50, 50)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 7}",0.6375603334795964,0.7097495527728085,0.6343917710196778,0.7298534798534799,0.5009157509157509,0.6425981549929011,0.08008215493433253,278,0.7570701357466063,0.7322685054883198,0.6462285392625949,0.6871345029239766,0.5983519404572037,0.6842107247757403,0.0573427759943866
101,0.13250842094421386,0.04782646702879646,0.0018795490264892577,0.0004418391376509466,0.01,"(50, 50)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 8}",0.7218078104431768,0.7238372093023256,0.7177996422182469,0.7440476190476192,0.7536630036630038,0.7321389224299534,0.014022783361720035,131,0.7963518099547513,0.7886996904024767,0.7434421615536165,0.7554492291334397,0.7594364699627859,0.7686758722014141,0.02031729125403943
102,0.06909990310668945,0.010496760125272463,0.0015886306762695312,0.0003503793598060122,0.01,"(50, 50)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 9}",0.7174199210179903,0.7146690518783542,0.731887298747764,0.7293956043956045,0.793956043956044,0.7373211406587833,0.028939900587282148,118,0.7969174208144798,0.7511258091753447,0.7481846327047564,0.7426900584795322,0.7222222222222223,0.752228028679267,0.02451949022685826
103,0.1331399917602539,0.051576977706748656,0.0015439033508300782,0.00019776372605538215,0.01,"(50, 50)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 10}",0.663668275559456,0.6520572450805007,0.7025939177101967,0.7202380952380953,0.7060439560439561,0.6887648264542972,0.026298297108132536,229,0.7803167420814481,0.7269349845201238,0.798072051787222,0.7410951621477937,0.7078681552365763,0.7508574191546328,0.03350443133337136
104,0.14279932975769044,0.02043744145885209,0.001652669906616211,0.00019168713792128576,0.01,"(50, 50)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 15}",0.7755594559017113,0.6949910554561716,0.7177996422182469,0.7532051282051284,0.6794871794871794,0.7243500020436939,0.035731351492742244,151,0.8062500000000001,0.818111455108359,0.825288488601182,0.7344497607655502,0.7947900053163213,0.7957779419582826,0.0323772883349845
105,0.10870108604431153,0.03986483122556721,0.001566171646118164,0.00013663252691128834,0.01,"(50, 50)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 20}",0.7101799034664328,0.768783542039356,0.5999552772808584,0.631868131868132,0.6703296703296703,0.676400953533315,0.059274387630397316,249,0.8033088235294118,0.779130312412046,0.6649310441880101,0.6523125996810208,0.8588516746411483,0.7517068908903274,0.08037920238589227
106,0.1387786388397217,0.0460275202754096,0.0016023635864257813,0.000312852870398697,0.01,"(50, 50)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 25}",0.5903905221588416,0.7354651162790699,0.6809033989266545,0.6872710622710623,0.7156593406593407,0.6816623564287986,0.0500292963191041,234,0.746351809954751,0.8297213622291021,0.7510132282578103,0.7081339712918662,0.795055821371611,0.7660552386210281,0.04210408408015172
107,0.15618300437927246,0.04339877358393192,0.0018361568450927734,0.0003918436322759116,0.01,"(50, 50)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 30}",0.7428696796840719,0.7506708407871198,0.6368515205724505,0.7847985347985349,0.7660256410256413,0.7360919538107651,0.051710208586251416,121,0.8145079185520363,0.8347030678300027,0.7320292710385589,0.797979797979798,0.8203083466241361,0.7999056804049063,0.03592010103258167
108,0.190478515625,0.05913501992392,0.0017656803131103516,0.00028646142195628,0.01,"(50, 50)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 35}",0.7878455462922335,0.7895796064400715,0.8224508050089446,0.7898351648351648,0.7802197802197804,0.7940110260904554,0.014660045722595662,13,0.890950226244344,0.8887419082465522,0.8799183788347874,0.9205209994683679,0.9040404040404041,0.896834383366891,0.014136797262690824
109,0.12219147682189942,0.0314187581660812,0.0016194820404052735,0.0002750474519330553,0.01,"(50, 50)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 40}",0.6077226853883282,0.787567084078712,0.7643112701252238,0.6872710622710623,0.777930402930403,0.7246809265307829,0.06868557458770125,148,0.6648472850678734,0.8580354629890233,0.8516042780748662,0.7488038277511961,0.8726741095162149,0.7991929926798347,0.0802454868217934
110,0.1841043472290039,0.08463428204969958,0.0015906333923339845,0.00019199714206610442,0.01,"(50, 50)",45,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 45}",0.7871873628784555,0.7202593917710196,0.7274150268336316,0.9235347985347986,0.7110805860805861,0.7737403011764129,0.07917330076011492,39,0.8350961538461539,0.8534477905994933,0.8698001688713763,0.9364699627857522,0.8439659755449231,0.8677560103295396,0.03623021661185788
111,0.1812269687652588,0.06532503496233265,0.0017595291137695312,0.00039191648954851416,0.01,"(50, 50)",50,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 50}",0.6665204036858271,0.7895796064400715,0.7526833631484794,0.7921245421245423,0.7490842490842493,0.749735373920629,0.045594091663513796,80,0.7299773755656109,0.8892907402195327,0.8275260343371799,0.9125465178096756,0.861244019138756,0.844116937414151,0.06374906196218816
112,0.1525702953338623,0.054601255037245125,0.001749706268310547,0.0003610485956876509,0.01,"(50, 50)",55,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 55}",0.7428696796840719,0.7374776386404294,0.7991949910554562,0.8063186813186815,0.7536630036630038,0.7678009862005452,0.029009773588429023,45,0.8837386877828055,0.8719954967632987,0.9100759921193358,0.852206273258905,0.8421052631578949,0.872024342616448,0.02397107395740969
113,0.18852553367614747,0.04966552440899284,0.0018150806427001953,0.00034164901551658484,0.01,"(50, 50)",60,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 60}",0.8271171566476524,0.7895796064400715,0.7719141323792488,0.7683150183150185,0.7467948717948719,0.7809398352243454,0.026943852314943187,21,0.9339932126696835,0.8964677737123558,0.8537996059667885,0.7947900053163213,0.9274322169059012,0.88129656291421,0.05172053412442501
114,0.04092555046081543,0.0020540312246529434,0.0012908458709716796,0.00018899381664429625,0.01,"(50,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 2}",0.7400175515577008,0.7162343470483005,0.7739266547406085,0.7536630036630038,0.7032967032967032,0.7374708704086457,0.025331119163522278,115,0.7346436651583711,0.7495215311004784,0.7432451449479313,0.7496012759170656,0.7461456671982989,0.744631456864429,0.005524176034100374
115,0.0363365650177002,0.019372580663324278,0.0015026092529296874,0.00014381890895965568,0.01,"(50,)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 3}",0.7123738481790257,0.758720930232558,0.7350178890876566,0.8063186813186813,0.7087912087912088,0.7441211116686426,0.035751517952016185,92,0.7522341628959276,0.7491697157331834,0.7465803546298901,0.7288676236044658,0.7498670919723551,0.7453437897671644,0.008432892247279179
116,0.07479443550109863,0.013472050856073966,0.0017652034759521485,0.00032323539927451916,0.01,"(50,)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 4}",0.6208863536638877,0.7783989266547406,0.6621198568872986,0.5173992673992674,0.6771978021978021,0.6513639217939905,0.08448118316700035,270,0.6830882352941179,0.6155924570785252,0.6887700534759358,0.6273258904837852,0.7533227006911218,0.6736198674046971,0.049359968417092885
117,0.05167999267578125,0.003606759078849328,0.0014141082763671875,0.0002473121058058692,0.01,"(50,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 5}",0.7022817025010969,0.6630143112701249,0.6974508050089444,0.7385531135531135,0.7797619047619049,0.7160017747009043,0.03970995071504798,174,0.7162613122171946,0.7597523219814241,0.7352800450323671,0.7155768208399789,0.7017543859649122,0.7257249772071753,0.020081308676124298
118,0.11155180931091309,0.051659567140879166,0.0013729095458984374,0.00028576551324734084,0.01,"(50,)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 6}",0.6935059236507239,0.6585420393559925,0.7137745974955279,0.6625457875457876,0.6025641025641025,0.66638603131159,0.037710366652838,258,0.6729072398190046,0.7075569940895018,0.7421896988460455,0.6959064327485381,0.6629452418926104,0.69630112147914,0.027901614226752934
119,0.052414321899414064,0.016234942114741663,0.001459646224975586,0.0002794849282743341,0.01,"(50,)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 7}",0.6673979815708644,0.5234794275491947,0.6276833631484792,0.5238095238095238,0.46382783882783873,0.5617480663185529,0.07491602135004465,337,0.6440328054298643,0.5552350126653531,0.6212777934140162,0.5539606592238172,0.5730994152046784,0.5895211371875458,0.03657804278495375
120,0.04906449317932129,0.027492574167234104,0.0013250350952148438,0.0002542371507172782,0.01,"(50,)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 8}",0.6114523913997367,0.5375670840787117,0.49105545617173507,0.6707875457875458,0.4798534798534798,0.5581831799755772,0.07276206748355962,345,0.710294117647059,0.5249929636926541,0.5141289051505769,0.7131844763423713,0.5196703880914408,0.5964541701848204,0.09419702808759824
121,0.08731884956359863,0.020029409386429227,0.0016830921173095702,0.0003605677755523529,0.01,"(50,)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 9}",0.7290478279947346,0.7222719141323792,0.7359123434704831,0.728937728937729,0.6533882783882783,0.7140395372329349,0.03047313396025389,184,0.76993778280543,0.7101041373487194,0.7084576414297776,0.723551302498671,0.7604997341839448,0.7345101196533086,0.02578782133930471
122,0.08671822547912597,0.02544870529377294,0.0013561725616455078,3.6884332815255154e-05,0.01,"(50,)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 10}",0.7029398859148749,0.7086314847942754,0.6024150268336312,0.7225274725274726,0.6364468864468864,0.6746313025233519,0.046725996233058016,253,0.7063348416289593,0.72395159020546,0.6472417675204053,0.7480063795853271,0.702020202020202,0.7055109561920708,0.033328907850523906
123,0.060625314712524414,0.026099410049989943,0.0015972614288330077,0.00019914215495760748,0.01,"(50,)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 15}",0.6303203159280386,0.6970035778175312,0.5194543828264756,0.7802197802197804,0.570054945054945,0.6392406767217226,0.09193134033081668,281,0.6033936651583711,0.7430903461863213,0.4884886011820996,0.762360446570973,0.6597554492291335,0.6514177016653797,0.09963321163327482
124,0.07591080665588379,0.013958407612158392,0.0016704082489013671,0.00037468110148107823,0.01,"(50,)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 20}",0.6513821851689338,0.6024150268336312,0.7254025044722721,0.6771978021978023,0.7394688644688646,0.6789916074197155,0.04987306508110412,243,0.710294117647059,0.6956374894455388,0.7668167745567126,0.7456140350877194,0.7493354598617756,0.7335395753197611,0.026380272751579992
125,0.10543317794799804,0.021492856743304548,0.001643800735473633,0.00026644854850852936,0.01,"(50,)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 25}",0.6158402808249231,0.6949910554561716,0.7546958855098391,0.7184065934065934,0.6913919413919414,0.6948565160802235,0.04576625047230108,220,0.7760463800904979,0.803405572755418,0.7673656065296931,0.7817650186071239,0.7703349282296652,0.7797835012424796,0.01280136234320151
126,0.08690805435180664,0.013925556517384738,0.001785612106323242,0.0005135786250551817,0.01,"(50,)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 30}",0.6956998683633172,0.7359123434704831,0.6813506261180677,0.7916666666666669,0.6959706959706958,0.7199685265014829,0.04003481405106821,168,0.7539027149321267,0.7459893048128342,0.7675204052913029,0.7900053163211058,0.7280701754385966,0.7570975833591932,0.020821842151161823
127,0.09159445762634277,0.008463122732031444,0.001405954360961914,0.00021659595060363935,0.01,"(50,)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 35}",0.8315050460728388,0.6833631484794273,0.7971824686940967,0.8255494505494505,0.7353479853479856,0.7746849726346757,0.05697993619098787,35,0.8529977375565612,0.7940332113706726,0.8466225724739657,0.8625730994152048,0.7706007442849548,0.8253654730202717,0.0362786436242162
128,0.13360052108764647,0.03500683565834505,0.0016382694244384765,0.0002605213505365173,0.01,"(50,)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 40}",0.7152259763053971,0.7703488372093023,0.7739266547406084,0.7944139194139194,0.8108974358974358,0.7727154701684115,0.032454183369851806,42,0.7845871040723983,0.8228961441035744,0.8530537573881228,0.9109516214779373,0.7828282828282829,0.8308633819740632,0.04778886982030192
129,0.12726283073425293,0.043799588353957024,0.0021439552307128905,0.000981966351387304,0.01,"(50,)",45,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 45}",0.7406757349714788,0.7723613595706618,0.7162343470483006,0.6680402930402931,0.7825091575091578,0.736019221598548,0.0411411596175636,125,0.8321549773755657,0.8911342527441598,0.8845060512243175,0.6804891015417331,0.8455608718766614,0.8267690509524874,0.07649366606297005
130,0.08268399238586426,0.024952141207052234,0.00160369873046875,0.000317101356644397,0.01,"(50,)",50,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 50}",0.7051338306274681,0.584302325581395,0.7198121645796064,0.7706043956043958,0.7445054945054946,0.7046499029026619,0.06423871320476666,211,0.7854072398190045,0.5833239515902054,0.791640866873065,0.838915470494418,0.8748006379585329,0.774817633347045,0.10116335803284078
131,0.10604009628295899,0.021898498506029658,0.0016422271728515625,0.00030945041651497964,0.01,"(50,)",55,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 55}",0.7211496270293988,0.7298747763864042,0.6100178890876563,0.7655677655677656,0.7870879120879123,0.722510128933527,0.06117326334401242,159,0.7333144796380091,0.7629327329017731,0.7403039684773431,0.7453482190324296,0.8569909622541203,0.767778072460735,0.04566854708764991
132,0.07785382270812988,0.014076936649451345,0.001764965057373047,0.0004120024649603444,0.01,"(50,)",60,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 60}",0.8082492321193505,0.7450805008944542,0.75067084078712,0.8470695970695972,0.7467948717948719,0.7795602612161757,0.04109685721757644,25,0.8580882352941177,0.837053194483535,0.8271320011258091,0.8482190324295588,0.8907496012759172,0.8522484129217875,0.02188337150469765
133,0.051836061477661136,0.013383956194736934,0.001672077178955078,0.00017020918603900202,0.01,"(25,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 2}",0.5993856954804739,0.678220035778175,0.6569767441860462,0.6062271062271062,0.5705128205128204,0.6223592277980583,0.03946084859458037,308,0.5720588235294118,0.6366450886574726,0.6474669293554742,0.5832004253056885,0.6717171717171719,0.6222176877130439,0.038299168242040306
134,0.05755438804626465,0.03394356486360001,0.0011713504791259766,0.00022150407655208802,0.01,"(25,)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 3}",0.6529179464677489,0.5087209302325579,0.6084525939177099,0.29899267399267404,0.3846153846153845,0.49171047503024645,0.13301394836643982,377,0.6494061085972851,0.6000562904587672,0.6033915001407261,0.36018075491759705,0.3362573099415205,0.5098583928111792,0.13334046583599857
135,0.033498191833496095,0.019092377310589426,0.0013068199157714843,0.00018437100954186994,0.01,"(25,)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 4}",0.5063624396665204,0.8016547406082289,0.5223613595706618,0.5274725274725276,0.44597069597069594,0.5609619973178135,0.12392797194929378,341,0.5046945701357467,0.6825358851674641,0.5006754855052068,0.49946836788942056,0.5502392344497609,0.5475227086295198,0.07010573268523008
136,0.024265384674072264,0.0013951460247896316,0.0012382984161376954,0.00016183233558335163,0.01,"(25,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 5}",0.6891180342255375,0.5851967799642215,0.6641323792486581,0.588827838827839,0.7106227106227105,0.6476581288169342,0.0515464557787367,274,0.6373585972850679,0.666929355474247,0.6437517590768365,0.6624136097820309,0.6323763955342904,0.6485659434304946,0.013710253133841183
137,0.04298567771911621,0.03183523944807944,0.001645660400390625,0.0004717999376697395,0.01,"(25,)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 6}",0.46840719613865733,0.4745080500894452,0.4997763864042932,0.695970695970696,0.4166666666666666,0.510784861569891,0.09596530663350163,366,0.4858031674208146,0.4795102730087249,0.47307908809456795,0.6605528973950028,0.4936204146730463,0.5185131681184313,0.07134473977420636
138,0.052411365509033206,0.023985952407429185,0.0016119003295898438,8.291352225043354e-05,0.01,"(25,)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 7}",0.4480035103115401,0.49016100178890853,0.5342128801431125,0.4670329670329671,0.5549450549450549,0.4987126367919492,0.04017638296981608,373,0.5034219457013576,0.4894736842105263,0.49241486068111456,0.47049441786283897,0.6416799574694312,0.5194969731850537,0.06200512443962795
139,0.04512619972229004,0.027091347473974337,0.0011928558349609375,0.000160899823006571,0.01,"(25,)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 8}",0.5976305397103993,0.47406082289803203,0.6288014311270123,0.413003663003663,0.4816849816849817,0.5195045960871522,0.08110043539462651,358,0.6630090497737556,0.46049817056009,0.6636363636363635,0.475544922913344,0.4587985114300905,0.5442974036627287,0.09735863386548896
140,0.04080939292907715,0.01859615812203522,0.0012240409851074219,0.00019952464450001908,0.01,"(25,)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 9}",0.4304519526107942,0.5458407871198567,0.44320214669051866,0.4748168498168498,0.608058608058608,0.5001535004280906,0.06699793715295663,370,0.49773755656108604,0.5757528848860118,0.49967632986208843,0.4707602339181287,0.6262626262626264,0.5340379262979883,0.05787579037757953
141,0.07839159965515137,0.04313322130848293,0.002616214752197266,0.0022935719668018256,0.01,"(25,)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 10}",0.6362439666520404,0.4682468694096598,0.5836314847942753,0.7078754578754578,0.7536630036630038,0.6295199996468039,0.09958822622214426,301,0.6195418552036199,0.5891500140726146,0.6519420208274697,0.6842105263157896,0.6730462519936206,0.6435781336826228,0.035012794299970014
142,0.07602787017822266,0.023098424518910792,0.001547384262084961,0.00014405434432713873,0.01,"(25,)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 15}",0.5212812637121544,0.6625670840787117,0.6504919499105543,0.5934065934065935,0.5906593406593406,0.6035565555855378,0.05063430573227828,317,0.5044400452488689,0.7252040529130311,0.6793976920911905,0.6608187134502925,0.7288676236044659,0.6597456254615698,0.0819388001346554
143,0.05765380859375,0.012968384295627352,0.0013297557830810546,0.00020148492170885113,0.01,"(25,)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 20}",0.5925844668714348,0.7166815742397137,0.5675313059033986,0.6478937728937729,0.5934065934065933,0.6235665967626326,0.05347163558636185,305,0.6360576923076924,0.7697579510273008,0.6497889107796228,0.6355661881977672,0.6855396065922383,0.6753420697809244,0.050589910837380375
144,0.07345285415649414,0.02590536156308774,0.0018585205078125,0.0001789103820093073,0.01,"(25,)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 25}",0.6318560772268539,0.5876565295169943,0.4935152057245078,0.5151098901098902,0.4890109890109889,0.5437908457786567,0.056755705680760014,353,0.6646776018099548,0.6388826343934703,0.5274978891077963,0.5159489633173845,0.5220627325890485,0.5738139642435309,0.06428352758335824
